night_commit_ratio,pr_lines_changed,pr_files_changed,review_gap_hours,review_depth_score,consecutive_ci_failures,ci_pass_rate_7d,deadline_24h_count,deadline_48h_count,open_ticket_count,commit_velocity_spike,cross_team_files_ratio,test_file_updated,hotfix_label_present,risk_label
0.2802,321,13,3.75,1.1682,2,0.5605,2,1,10,1.1629,0.1288,0,0,1
0.946,3519,71,67.97,0.0,10,0.27,6,9,30,6.8105,0.6459,0,1,3
0.6961,4278,31,62.58,0.0,9,0.3536,4,7,13,4.1279,0.8758,0,1,3
0.4476,354,4,1.0,1.51,1,0.6579,1,2,12,1.3348,0.2957,0,0,1
0.4904,512,28,73.95,0.8156,5,0.506,3,2,16,3.0119,0.8475,0,1,2
0.3774,535,6,1.0,1.9982,1,0.5183,0,4,11,2.2701,0.0116,1,1,1
0.8448,1393,46,53.01,0.0868,6,0.1582,8,5,15,4.4666,0.7196,0,1,3
0.2325,283,1,2.81,1.3754,1,0.8814,1,0,3,1.5243,0.0,1,0,0
0.1677,428,14,17.41,1.6363,3,0.8705,0,1,12,2.083,0.1673,1,1,1
0.9121,2805,34,35.42,0.1863,8,0.0054,5,6,25,6.3562,0.967,1,1,3
0.5783,2356,41,157.52,0.1144,10,0.0,6,6,20,3.8668,0.7941,0,1,3
0.541,707,19,39.72,1.5792,0,0.7022,2,3,7,1.5309,0.1032,0,0,1
0.2386,320,6,2.04,2.2723,0,0.86,0,1,6,1.5449,0.0734,1,0,0
0.3844,1148,17,8.15,1.3702,2,0.4599,3,5,18,2.2987,0.5985,0,0,2
0.1735,53,9,1.0,1.8663,2,0.9848,1,1,6,1.0727,0.0013,1,0,0
0.4172,338,8,2.85,1.8073,1,0.8646,0,3,3,2.3597,0.4399,1,0,1
0.0053,256,6,7.47,1.4253,2,0.8488,0,1,4,1.4321,0.0,1,0,0
0.1333,1925,25,16.27,1.3997,7,0.3206,3,5,13,2.251,0.654,0,1,2
0.2632,322,7,1.74,0.9175,2,0.7606,0,2,1,0.7517,0.0818,1,0,0
0.7129,2181,47,20.0,0.0,10,0.3415,7,5,17,6.89,0.8929,0,0,3
0.5965,1274,43,22.32,0.0,14,0.3673,4,10,21,5.4742,0.8925,0,1,3
0.8822,1586,50,22.85,0.0,13,0.1887,6,10,23,7.2283,0.7417,0,1,3
0.1104,252,9,8.03,1.4486,1,0.7555,0,0,5,1.4284,0.1446,1,0,0
0.0631,408,17,60.0,2.0888,0,0.5655,0,4,9,2.3128,0.1805,1,0,1
0.2586,345,9,4.84,2.1611,2,0.9628,0,2,1,0.8747,0.0054,1,0,0
0.0,50,2,1.89,1.5818,1,0.9439,1,0,5,1.929,0.4222,1,0,0
0.1001,354,3,13.37,1.8835,1,0.9072,1,2,6,1.3922,0.0311,0,0,0
0.581,2110,24,30.36,0.0695,5,0.4998,3,2,15,2.2761,0.4936,0,0,2
0.4059,2818,57,20.0,0.0143,10,0.2172,4,7,23,6.4332,0.7111,0,1,3
0.4442,4432,56,28.29,0.0292,7,0.158,2,6,31,4.7868,0.6415,0,1,3
0.655,4137,66,20.0,0.0,12,0.2311,3,3,17,3.0419,0.8152,0,0,3
0.4206,588,22,6.35,0.6417,2,0.7085,4,5,9,3.5578,0.542,1,1,2
0.0,344,5,4.15,1.6357,1,0.8178,0,0,2,1.3619,0.0,0,0,0
0.031,112,4,5.13,0.8367,2,1.0,0,1,4,1.5474,0.2507,1,0,0
0.0238,351,16,1.29,1.8442,3,0.7075,1,1,9,1.924,0.004,1,0,1
0.9558,2490,62,20.0,0.0,11,0.3202,6,10,31,4.416,0.8175,0,0,3
0.6758,1676,43,17.96,1.459,2,0.3758,3,5,10,2.0868,0.5502,1,0,2
1.0,3432,30,20.0,0.0,4,0.4271,3,3,13,6.2046,0.543,0,1,3
0.0208,1198,34,53.77,0.0,7,0.2992,4,6,17,3.0255,0.5518,1,0,2
0.2139,229,18,11.26,0.8054,0,0.6172,0,1,5,1.378,0.1793,1,0,1
0.5418,2018,15,12.57,1.0386,7,0.4225,2,2,9,2.7632,0.4823,0,0,2
0.5459,1657,62,20.0,0.0,13,0.4288,5,7,24,5.9898,0.5707,0,1,3
0.8954,1775,33,33.19,0.0,15,0.0645,8,6,27,4.6596,0.8575,0,1,3
0.7413,1130,41,14.52,0.7058,2,0.5648,4,6,13,3.4504,0.5097,0,0,2
0.2297,773,14,13.42,1.4717,1,0.8064,1,2,12,2.4229,0.6033,1,0,1
0.1156,332,6,2.37,1.4694,0,1.0,0,1,3,1.4248,0.1972,1,0,0
0.2455,365,9,2.12,1.8086,2,0.8367,0,1,1,0.8424,0.0524,1,0,0
0.6924,3571,71,59.24,0.0,10,0.2364,3,8,25,5.5852,0.9285,0,1,3
0.518,833,31,43.76,0.6862,3,0.4659,2,4,11,2.9362,0.3161,1,0,2
0.097,220,6,9.55,2.4049,2,0.8361,0,0,2,1.1135,0.0,0,0,0
0.6564,3516,74,77.56,0.1283,14,0.0224,6,8,21,6.2919,0.4291,0,1,3
0.9396,1306,50,53.33,0.0449,12,0.0372,4,3,30,4.2393,0.618,0,1,3
0.6349,729,8,27.8,2.02,0,0.7224,1,2,10,1.2721,0.3487,0,0,1
0.016,298,17,10.42,1.3992,1,0.9499,2,1,9,2.3952,0.2778,1,1,1
0.3437,992,13,73.05,0.1166,4,0.5185,4,5,12,3.254,0.4426,0,0,2
0.2311,1745,20,10.4,0.6337,3,0.5193,2,5,15,3.9453,0.5566,0,0,2
0.2209,1841,18,77.58,0.0,4,0.387,3,4,11,2.9397,0.6881,0,0,2
0.3495,1361,64,20.3,0.0,14,0.1676,7,6,28,3.573,0.8825,0,1,3
0.3508,301,21,13.64,0.8762,1,0.5159,0,4,9,2.0331,0.3847,0,0,1
0.4161,873,26,6.0,0.7148,3,0.6157,4,2,13,1.512,0.2952,0,1,2
0.3672,631,4,25.63,1.5745,0,0.5693,2,2,9,1.3465,0.3376,1,1,1
0.9667,1864,72,20.0,0.0313,11,0.2016,3,5,14,7.0544,0.8665,0,1,3
0.7316,4413,71,20.0,0.0,15,0.0827,6,5,15,5.7222,0.8487,0,0,3
0.4044,573,35,17.4,1.0166,4,0.4058,2,4,11,3.6093,0.3413,0,0,2
0.3689,745,5,4.62,1.3404,1,0.5982,1,3,6,2.3374,0.1814,1,0,1
0.2208,559,20,6.77,2.2449,1,0.8169,2,2,6,1.9031,0.2997,0,0,1
0.2099,589,9,10.11,1.5373,0,0.7181,0,4,8,1.6363,0.2809,1,1,1
0.1105,200,1,5.41,1.8061,2,0.8079,0,2,3,0.8487,0.0594,1,0,0
0.0,727,18,29.45,0.3417,2,0.7018,2,1,6,2.427,0.0539,0,0,1
0.7334,2469,43,20.0,0.0,7,0.2525,4,8,31,5.3235,0.7729,1,1,3
0.1464,270,2,5.19,1.8204,2,0.9136,0,1,2,0.8888,0.1499,0,0,0
0.0,229,5,2.34,1.4867,2,0.8594,0,1,4,0.6782,0.0633,1,0,0
0.9422,4321,74,97.07,0.0,7,0.0635,7,5,31,6.5,0.8196,0,1,3
0.7502,2589,81,123.74,0.0158,6,0.1348,2,10,24,6.111,0.975,0,1,3
0.0,245,9,7.26,2.2268,0,0.9952,1,1,4,1.0113,0.3761,1,0,0
0.6311,1637,41,20.0,0.0,9,0.4349,4,5,24,5.781,0.9746,0,1,3
0.6867,3780,36,32.72,0.005,9,0.2709,8,9,15,5.7662,0.6978,0,1,3
0.1806,1440,39,17.59,1.2204,6,0.5046,3,5,7,3.0379,0.3391,0,0,2
0.2118,1100,38,101.68,0.8854,7,0.5742,1,2,15,3.252,0.4548,0,0,2
0.6992,1287,57,42.12,0.224,8,0.1859,4,8,23,5.2551,0.4798,0,0,3
0.9469,479,19,1.29,1.1405,3,0.7202,2,3,11,2.3312,0.1332,1,0,1
0.3248,442,19,8.54,0.7028,1,0.8036,2,1,10,1.2747,0.158,0,1,1
0.0986,245,9,6.64,1.2934,2,0.7127,1,2,3,1.4023,0.1638,0,0,0
0.495,439,4,1.0,1.8067,3,0.7723,1,2,3,2.0232,0.3284,1,0,1
0.1739,762,39,31.19,1.2584,6,0.3592,4,3,14,2.2377,0.5421,0,0,2
0.0686,76,4,15.4,1.3716,2,0.8966,1,1,4,0.998,0.5247,0,0,0
0.1175,494,9,10.14,1.9316,2,0.8057,2,3,12,1.8119,0.3284,1,0,1
0.6812,650,10,15.15,1.1578,0,0.6723,2,2,5,1.6923,0.1594,0,0,1
0.5825,1959,37,84.09,0.86,4,0.2507,2,4,11,2.8513,0.1441,0,1,2
0.9184,4384,75,27.37,0.0375,12,0.0,7,4,20,2.701,0.8666,0,1,3
0.059,299,9,6.3,1.9346,0,0.9763,0,1,4,1.1951,0.276,1,0,0
0.0592,184,7,1.12,1.8407,2,0.869,0,0,6,1.7214,0.1349,1,0,0
0.4551,1381,40,26.83,1.3426,5,0.5898,1,5,10,1.4565,0.0442,0,1,2
0.397,766,20,6.0,1.0527,2,0.3252,2,6,15,3.5558,0.1262,0,0,2
0.322,1722,21,11.98,0.0,7,0.5785,2,2,13,3.5053,0.5623,0,0,2
0.2114,659,5,34.67,1.9824,3,0.5546,1,2,11,1.7564,0.084,1,1,1
0.8812,1778,64,143.28,0.1451,6,0.3345,5,9,29,3.7488,0.7868,0,0,3
0.2318,182,11,32.32,1.5297,1,0.8392,1,3,9,1.3086,0.3451,1,0,1
0.4084,1970,18,6.0,0.9205,6,0.5344,3,2,11,4.2511,0.2136,1,0,2
0.8288,3907,68,49.17,0.0,12,0.0471,5,4,13,6.1586,0.9176,0,1,3
0.1501,400,7,57.28,1.7114,3,0.776,1,3,8,1.4998,0.4948,1,0,1
0.0,212,2,5.18,0.9714,1,0.9203,1,2,6,0.788,0.1753,0,0,0
0.5721,2550,66,60.98,0.103,9,0.1674,6,5,21,6.5836,0.6624,0,1,3
0.5037,1958,24,41.03,0.0314,6,0.4508,3,4,10,1.8025,0.4213,0,0,2
0.0717,290,3,1.71,1.2781,1,0.9634,1,2,4,1.061,0.0,1,0,0
0.2273,78,9,10.88,1.9773,0,0.7342,1,1,6,1.6908,0.0273,1,0,0
0.5119,1846,38,62.2,0.0121,14,0.3444,7,9,21,5.1856,1.0,0,0,3
0.2504,1055,16,15.97,0.0,7,0.5752,4,4,15,2.4671,0.7024,0,0,2
0.0,121,7,4.45,1.7026,2,1.0,0,1,4,1.513,0.1826,0,0,0
0.3399,581,6,6.33,1.173,1,0.881,0,1,6,1.0563,0.2371,0,0,1
0.6772,625,19,6.75,1.5625,0,0.7083,2,1,7,1.5612,0.3159,0,0,1
0.671,639,8,7.62,2.2698,2,0.6252,0,3,10,1.6002,0.2422,0,0,1
0.0753,522,16,5.02,1.7021,2,0.5764,0,1,12,1.5083,0.0707,1,0,1
0.195,443,9,25.54,1.4359,3,0.8049,2,3,8,1.3787,0.4255,0,0,1
0.1515,727,20,6.71,1.9765,3,0.7907,0,3,10,1.4619,0.1844,0,0,1
0.7515,1810,44,53.39,0.0912,4,0.0181,2,7,26,7.0444,0.8901,0,1,3
0.1098,360,6,8.77,1.965,2,0.9281,1,1,5,1.578,0.0032,1,0,0
0.2187,406,6,1.04,1.577,2,0.5938,2,1,9,2.042,0.3079,1,0,1
0.0,388,2,3.09,1.9776,2,0.9258,0,0,4,1.3309,0.152,1,0,0
0.8416,2495,81,39.07,0.0438,6,0.3564,8,5,29,3.1992,0.8678,0,1,3
0.7257,1577,33,48.96,1.2236,3,0.62,4,4,14,2.9143,0.4271,1,0,2
0.266,642,5,1.0,0.774,0,0.6233,2,4,6,2.0194,0.0852,0,0,1
0.7688,1263,31,34.89,0.0005,4,0.3542,4,4,15,2.3255,0.5454,0,1,2
0.8282,4118,77,33.76,0.1318,8,0.2498,4,3,27,3.0959,0.6351,1,1,3
0.5299,237,8,8.22,1.8035,0,0.8453,1,4,10,1.8913,0.4774,1,0,1
0.1447,186,5,2.29,1.804,0,0.9525,0,0,1,0.6469,0.1214,0,0,0
0.2665,108,3,8.04,1.8454,2,0.7125,0,2,5,1.1318,0.1033,1,0,0
0.7333,2987,67,78.44,0.0,8,0.4115,5,5,21,7.0758,0.6813,1,1,3
0.258,391,2,6.97,1.8552,1,0.9574,1,1,5,0.4723,0.2789,1,0,0
0.0948,487,19,2.42,1.0996,2,0.8142,1,1,3,1.4956,0.4209,1,0,1
0.5678,4762,66,20.0,0.0651,9,0.2639,2,9,23,6.3374,0.7515,0,1,3
0.0451,68,7,13.72,1.9678,1,0.9442,0,0,4,0.9311,0.001,0,0,0
0.3296,624,16,18.33,1.6373,2,0.7372,2,2,5,2.9441,0.4118,0,0,1
0.1368,115,7,4.4,2.1476,2,0.9483,0,2,6,1.5642,0.0882,0,0,0
0.0788,164,17,2.16,1.3662,2,0.738,2,1,5,1.2471,0.065,0,0,1
0.4099,624,9,1.63,2.1457,2,0.5304,2,1,12,1.3709,0.0166,0,0,1
0.4799,1202,42,6.2,1.1212,3,0.3827,2,5,8,2.881,0.4628,1,1,2
0.8744,2757,63,20.0,0.0348,13,0.2749,8,6,29,4.6619,0.8491,0,1,3
0.6485,1065,19,24.89,1.293,4,0.58,3,4,18,3.1402,0.6216,1,1,2
0.4434,780,43,25.4,0.691,4,0.3804,1,3,19,3.6749,0.4845,0,1,2
0.6606,4330,68,28.56,0.1235,12,0.3792,6,8,26,6.8559,0.5294,0,1,3
0.1953,1218,18,51.24,0.7371,4,0.4925,4,2,12,3.3798,0.395,0,0,2
0.3536,662,6,4.09,1.6481,0,0.7954,1,3,10,0.7605,0.4098,1,0,1
0.0,217,4,4.36,1.9657,1,0.9864,0,1,4,1.3055,0.0571,0,0,0
0.5769,717,9,37.15,1.9244,2,0.6068,0,1,12,2.2962,0.0359,1,0,1
0.7643,2861,58,176.92,0.0,11,0.326,2,8,17,3.0897,0.7544,0,1,3
0.7632,3793,78,20.0,0.0,9,0.2631,3,9,20,6.6526,0.7099,0,1,3
0.2655,313,7,1.27,2.1694,1,0.8358,1,1,4,1.0021,0.0,0,0,0
0.2659,223,6,0.5,2.0105,0,0.7522,0,1,2,1.1284,0.3455,1,0,0
0.0429,58,8,5.16,1.5546,0,1.0,0,2,4,0.7611,0.2616,0,0,0
0.7527,3650,64,37.79,0.0,15,0.334,6,4,16,6.9691,0.78,0,1,3
0.2247,232,21,1.89,1.4742,3,0.8104,2,4,7,1.7438,0.574,0,0,1
0.3602,1538,39,73.27,0.0,3,0.2762,4,6,14,3.0614,0.3372,0,0,2
0.7945,3101,32,46.22,0.0,4,0.3546,3,10,21,7.3585,0.869,0,1,3
0.1337,993,23,12.62,1.4538,5,0.6252,2,2,7,3.5563,0.5482,0,0,2
0.1975,711,40,16.76,1.2884,7,0.2942,1,6,15,3.2869,0.564,0,0,2
0.0737,770,21,1.0,1.6143,0,0.8953,0,3,5,1.9161,0.2788,0,0,1
0.3468,32,4,0.5,1.0888,0,0.9192,0,1,5,1.3462,0.0859,1,0,0
0.5233,686,6,10.68,1.3862,0,0.5695,0,1,12,1.1649,0.362,0,0,1
0.003,2021,27,8.1,0.0,5,0.4883,4,3,14,1.4376,0.5645,1,0,2
0.8071,3788,38,20.0,0.0084,11,0.1251,3,3,24,7.7301,1.0,0,1,3
0.026,195,1,6.53,1.7779,0,0.9718,0,1,2,0.8801,0.0,1,0,0
0.2897,1671,31,110.0,1.1358,7,0.5278,3,3,19,2.4558,0.3151,0,0,2
0.4787,1927,19,6.0,0.1989,2,0.3153,2,2,14,3.0421,0.8501,1,0,2
0.0,354,9,4.27,1.6055,0,0.8067,0,2,6,1.3899,0.0545,1,0,0
0.0598,202,5,16.27,1.5464,2,0.7315,2,3,4,2.3371,0.346,1,0,1
0.8148,2151,48,24.21,0.1319,5,0.4071,3,7,16,6.2273,0.8722,0,1,3
0.1112,205,9,5.3,2.4744,1,0.7048,0,1,3,1.1697,0.1724,1,0,0
0.7887,1599,31,110.0,0.0,2,0.4026,2,6,15,3.9696,0.4495,1,0,2
0.7332,3453,45,20.0,0.0,14,0.2275,6,9,21,4.9453,0.9867,0,1,3
0.5075,2112,74,59.23,0.0606,8,0.4239,7,7,30,6.2945,0.6987,0,1,3
0.2938,2096,23,20.82,1.0905,7,0.6134,2,3,9,2.0917,0.243,1,0,2
0.2409,1014,37,110.0,0.0604,3,0.2323,4,6,13,2.5569,0.3605,0,0,2
0.7063,1980,15,56.22,0.9273,5,0.5917,1,5,16,2.5688,0.1501,0,1,2
0.5425,1321,75,210.0,0.0,7,0.3265,3,9,24,7.563,0.6981,0,1,3
0.0,191,4,1.95,1.8809,1,0.8929,1,4,4,1.3007,0.1451,1,0,1
0.3706,1084,39,53.28,1.07,7,0.2839,4,4,7,3.2194,0.1708,1,1,2
0.7341,2223,83,65.73,0.0374,8,0.2786,2,6,16,4.4552,0.9615,0,0,3
0.8951,255,7,5.83,1.6393,0,0.731,1,4,10,1.6048,0.1913,0,0,1
0.2885,861,18,7.08,0.7208,5,0.3709,3,6,14,2.782,0.2584,0,0,2
0.3764,763,43,8.56,0.0,3,0.4738,2,6,11,3.3244,0.5308,1,0,2
0.5333,1149,28,39.32,0.0,3,0.6854,3,5,10,2.5945,0.6727,0,1,2
0.587,1394,60,40.14,0.0,10,0.1062,4,8,15,6.947,0.3897,0,1,3
0.5244,1748,56,20.0,0.0,9,0.3355,4,7,13,6.4553,0.7382,0,0,3
0.4152,714,43,6.0,1.2872,6,0.3384,3,6,11,1.9582,0.6767,0,1,2
0.2888,667,6,18.66,1.4965,2,0.7656,1,3,3,2.082,0.0,1,0,1
0.0482,350,2,5.89,1.9908,1,1.0,0,1,1,1.4358,0.1062,1,0,0
0.2126,342,7,6.14,1.9972,2,0.9228,1,1,2,0.998,0.0588,1,0,0
0.0681,88,5,5.68,1.5101,1,1.0,0,0,6,1.4684,0.0898,1,0,0
0.6244,1869,15,8.06,1.394,6,0.4527,1,6,16,4.1504,0.3378,0,1,2
0.2666,1547,31,48.87,0.7233,5,0.5162,4,4,8,3.3166,0.0638,1,1,2
0.0,363,4,1.65,1.6963,2,1.0,0,2,6,0.697,0.0195,1,0,0
0.3971,513,10,43.91,1.7108,0,0.7668,2,4,3,2.0772,0.0,0,0,1
0.2532,1603,15,6.0,1.1714,4,0.5737,2,5,9,1.759,0.274,0,0,2
0.1749,1132,18,37.7,1.1776,4,0.6866,2,4,10,3.9529,0.6162,1,1,2
0.7898,1382,46,34.32,0.0,8,0.3881,6,5,13,4.1397,0.6466,1,1,3
0.1191,552,7,3.47,1.2209,1,0.7387,1,2,4,2.036,0.2681,1,0,1
0.0,376,6,2.75,2.5373,1,0.959,0,2,1,0.9102,0.2967,0,0,0
0.2172,1828,23,32.57,0.2184,5,0.7269,1,3,8,2.6825,0.3548,0,1,2
0.4716,650,15,5.03,1.8545,2,0.5819,2,2,4,2.5269,0.2068,0,0,1
0.1519,696,15,8.49,1.8625,3,0.4836,1,4,12,2.4167,0.0765,0,0,1
0.5875,4912,37,28.44,0.0,12,0.3097,3,7,25,5.3355,0.8213,0,1,3
0.3062,272,6,7.4,1.8396,1,0.9079,1,1,5,1.7754,0.079,1,1,0
0.4417,204,5,1.0,1.7642,2,0.6632,1,2,3,1.4951,0.2546,1,0,1
0.2145,713,10,34.08,0.8763,0,0.6541,1,2,8,1.982,0.1417,0,0,1
0.1872,520,5,9.43,1.0611,1,0.6328,1,4,6,1.1651,0.244,1,0,1
0.0,108,4,1.07,1.2117,0,0.9372,0,0,5,1.3751,0.1419,1,0,0
0.5446,841,36,44.82,0.9711,5,0.643,3,2,12,3.4722,0.165,0,0,2
0.3594,342,17,43.5,1.8898,1,0.7904,2,4,5,1.237,0.5331,1,1,1
0.7286,4427,59,20.0,0.0257,7,0.1307,5,7,22,5.3813,0.8757,1,1,3
0.8323,3331,63,20.0,0.0,5,0.4304,8,10,25,4.1353,0.8899,0,1,3
0.0,350,9,13.56,1.7159,0,1.0,1,1,4,1.8343,0.1815,1,0,0
0.3302,1324,35,6.0,0.7475,4,0.5538,1,4,9,2.8446,0.394,0,0,2
0.9016,2168,78,20.0,0.1178,14,0.4368,8,10,31,5.072,0.9414,0,1,3
0.2728,1800,28,6.0,0.0,3,0.3406,2,3,13,3.1562,0.262,0,0,2
0.7424,3905,79,108.21,0.0,5,0.3495,8,3,21,6.4741,0.7727,0,1,3
0.4412,1220,35,19.22,1.3258,4,0.4948,2,3,7,2.9391,0.2017,1,0,2
0.8484,3327,84,136.38,0.2002,10,0.2589,8,3,24,7.0645,0.7606,0,1,3
0.5468,782,4,17.63,1.9528,2,0.7631,1,2,5,1.8456,0.5993,0,0,1
0.7719,1431,52,165.83,0.0976,6,0.2259,6,8,30,6.3386,0.8382,0,1,3
0.2449,605,18,19.64,1.286,3,0.5107,2,2,6,2.1262,0.5522,1,0,1
0.4991,1865,24,7.97,0.0771,5,0.4284,1,2,7,3.0809,0.1993,0,1,2
0.4903,3372,64,114.01,0.1321,5,0.24,6,5,24,6.6161,0.4435,0,1,3
0.4802,4132,70,144.15,0.0502,5,0.139,3,9,17,6.3458,0.6916,0,1,3
0.7437,3697,33,20.0,0.0,12,0.3143,4,7,26,6.149,0.8138,0,1,3
0.2806,2145,39,32.52,0.1293,6,0.4545,3,6,19,2.3835,0.2354,1,0,2
0.5299,302,17,12.39,1.306,3,0.6673,1,4,10,1.4404,0.3075,0,0,1
0.2386,801,31,6.0,0.0,3,0.6776,4,6,8,2.091,0.575,0,0,2
0.7906,2903,61,77.9,0.0248,11,0.2955,3,4,16,4.813,0.5703,0,1,3
0.1949,1713,26,6.0,0.1738,6,0.6834,3,2,17,1.5669,0.3909,0,0,2
0.4561,4386,84,116.24,0.0,14,0.1937,7,5,26,4.8271,0.8136,0,1,3
0.126,222,1,1.59,1.3198,0,0.7742,1,0,5,1.2902,0.0003,1,0,0
1.0,2671,78,54.75,0.0,5,0.1988,3,6,15,4.3184,0.662,0,1,3
0.9916,4529,51,184.55,0.0085,11,0.1218,4,5,13,4.7935,0.7842,0,1,3
0.1212,875,13,15.8,1.4281,6,0.5644,1,2,9,2.8788,0.1447,0,0,2
0.8314,2142,71,20.0,0.0,10,0.4256,7,8,27,4.8001,0.9389,1,1,3
0.2135,555,13,1.0,1.7382,3,0.7896,0,2,4,1.4137,0.2018,0,1,1
0.0156,46,7,0.5,2.0192,1,0.8214,1,0,1,0.6524,0.3263,1,0,0
0.1611,284,18,15.83,1.7453,2,0.5709,0,4,6,1.8574,0.1802,1,0,1
0.1441,130,7,0.5,1.4354,1,0.768,0,2,4,1.1397,0.1153,1,0,0
0.3468,658,23,19.28,1.2076,3,0.532,1,5,14,3.3797,0.5551,1,0,2
0.1051,381,16,14.72,2.2267,3,0.6693,0,1,6,1.6828,0.4613,1,0,1
0.5792,1434,30,81.77,0.0,5,0.4218,1,4,15,2.967,0.4735,1,1,2
0.9535,2171,51,20.0,0.003,10,0.0576,2,5,27,4.4533,0.6869,0,0,3
0.031,1402,31,6.0,0.8544,7,0.3084,2,5,9,1.8405,0.159,1,0,2
0.8452,856,36,47.54,1.0189,7,0.5946,2,3,7,3.2032,0.257,0,0,2
0.5342,1343,38,92.52,0.6409,6,0.4035,4,6,11,2.6083,0.2275,1,1,2
0.8464,4812,58,109.84,0.0,8,0.2055,6,3,25,3.3138,0.5619,0,1,3
0.6671,2011,31,86.79,1.1275,7,0.3395,1,2,9,2.5456,0.3894,1,0,2
0.3795,619,21,24.26,0.6225,0,0.7596,2,4,9,1.7781,0.16,1,0,1
0.3195,1780,24,32.88,1.1795,6,0.7305,3,3,12,3.8485,0.5868,0,0,2
0.1291,364,3,5.98,2.0498,1,0.7586,1,0,1,0.576,0.1435,1,0,0
0.283,192,5,4.82,1.3908,0,0.9089,2,3,9,1.6895,0.4475,1,0,1
0.2751,285,11,12.84,1.6714,3,0.7101,2,2,4,1.6529,0.5009,0,1,1
0.2348,427,18,30.43,1.2927,0,0.5756,2,2,3,1.1132,0.3565,0,0,1
0.0861,336,5,4.32,1.9058,1,0.906,1,0,5,1.4047,0.0846,1,0,0
0.3387,538,34,7.02,1.3207,4,0.481,3,3,18,3.3455,0.478,0,0,2
0.6867,1442,40,76.65,0.0,11,0.4128,4,7,21,5.135,0.4354,0,1,3
0.7169,2503,72,20.0,0.0524,15,0.3472,8,8,30,7.3623,0.8341,0,1,3
0.0,17,9,7.38,2.3369,1,0.856,0,1,6,1.8647,0.0,0,0,0
0.5256,3870,70,20.0,0.0679,8,0.2885,6,4,29,7.3328,0.3847,0,1,3
0.2168,316,1,3.42,0.7518,0,0.9563,1,2,6,0.6693,0.1095,1,0,0
0.7232,2160,39,20.0,0.0,10,0.359,4,8,21,4.2503,0.8646,0,1,3
0.5019,2983,72,68.22,0.0,15,0.0,7,7,25,7.1285,0.7708,0,1,3
0.3769,4247,62,59.34,0.0,5,0.0787,7,4,29,5.0665,0.3913,0,1,3
0.5385,532,16,34.79,0.7862,1,0.8509,2,4,6,1.4211,0.7286,1,0,1
0.3749,737,7,1.0,0.4696,0,0.6939,1,3,9,1.6239,0.2753,1,1,1
0.6706,1404,32,19.27,0.0,3,0.4198,2,4,14,1.9255,0.275,0,0,2
0.3822,190,20,12.26,1.4687,3,0.6775,2,4,9,2.7241,0.3496,0,0,1
0.2249,1561,18,25.28,1.3189,2,0.3732,2,5,9,1.7784,0.6589,0,1,2
0.5257,1478,36,31.18,0.9651,2,0.2512,2,2,7,2.7528,0.1516,1,1,2
0.7207,2282,67,78.51,0.0055,14,0.4106,5,6,23,3.4827,0.7488,0,1,3
0.2516,1960,39,7.17,0.9031,2,0.4893,2,6,17,2.6368,0.4207,0,0,2
0.0,84,3,0.5,2.0388,0,0.8189,0,1,2,1.1481,0.0123,1,1,0
0.2739,2607,57,96.94,0.0,5,0.0252,2,10,16,4.9489,0.5441,0,1,3
0.1065,390,1,13.38,1.5933,2,0.8597,0,0,2,1.8687,0.0,1,0,0
0.7409,3817,32,20.0,0.0,11,0.086,7,7,16,6.9341,0.8503,0,1,3
0.4927,606,7,2.42,1.157,3,0.7481,0,2,8,2.2204,0.1521,1,0,1
0.5612,4758,51,20.0,0.0,15,0.2702,4,10,26,7.0383,0.6253,0,1,3
0.1781,31,6,10.87,2.3663,2,0.8678,1,2,6,1.4156,0.2508,1,0,0
0.1878,644,12,1.0,2.118,0,0.5841,2,2,12,1.4697,0.5038,1,0,1
0.4723,649,40,6.0,0.0,2,0.6028,2,3,11,2.1145,0.1562,1,1,2
0.4984,593,5,17.23,1.0829,3,0.6695,2,2,11,1.2131,0.3967,0,0,1
0.0652,21,4,4.29,1.8667,0,0.7196,1,0,2,1.2273,0.1448,1,0,0
0.9212,4935,82,35.04,0.0687,8,0.0518,4,9,30,7.4161,0.9717,0,1,3
0.1046,352,5,1.05,2.0139,1,0.8735,1,0,5,1.9042,0.3058,1,0,0
0.8812,1408,27,38.71,1.1213,5,0.5662,2,6,17,3.3054,0.0884,1,0,2
0.069,349,4,1.83,0.9222,1,0.8809,0,0,1,1.3218,0.1797,1,0,0
0.7905,2774,70,32.69,0.0,5,0.2456,3,10,22,5.8213,0.8665,0,1,3
0.0,1463,42,11.22,0.7335,3,0.5689,4,3,14,2.308,0.6479,1,1,2
0.0073,172,3,6.05,1.5848,0,0.8236,0,0,3,1.052,0.2996,1,0,0
0.0894,33,8,3.04,2.3168,1,0.9434,0,2,3,1.1818,0.0914,1,0,0
0.6196,1786,52,20.0,0.0,13,0.2002,3,8,25,3.7728,0.6405,0,1,3
0.7023,3100,49,161.66,0.0111,5,0.0376,7,10,15,4.3232,0.5591,0,1,3
0.3669,1988,35,17.39,1.037,7,0.6175,3,3,8,2.7619,0.5468,1,0,2
0.0241,295,2,4.26,1.6586,0,0.7227,1,0,2,0.8277,0.1741,0,0,0
0.3965,1077,41,7.91,1.2338,3,0.6053,2,2,16,4.2053,0.0859,0,1,2
